SOURCE,TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
sentinel,Klamath Mountains,Willamette Valley,weighted,RandomForestRegressor,rel_bias,BA,0.028834804230301474
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,rmse,BA,139.6067534410496
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,nrmse,BA,0.8246288737198042
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,mae,BA,117.52518353958217
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,mape,BA,0.6941975036822423
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,bias,BA,50.318057106823254
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,rel_bias,BA,-0.2972185924894357
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,rmse,BA,122.26666694469642
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,nrmse,BA,0.7222044877553411
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,mae,BA,102.59062442325651
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,mape,BA,0.6059820817198814
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,bias,BA,32.80676329531916
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,rel_bias,BA,-0.19378291952068658
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,rmse,BA,163.3957500953088
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,nrmse,BA,1.8481165638889199
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,mae,BA,148.7531557793544
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,mape,BA,1.6824989081185813
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,bias,BA,146.5768025974026
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,rel_bias,BA,-1.6578828800879175
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,rmse,BA,59.568074210087936
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,nrmse,BA,0.6737552510540396
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,mae,BA,48.17134135864104
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,mape,BA,0.5448504861217188
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,bias,BA,23.077801520003813
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,rel_bias,BA,-0.26102556047132136
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,rmse,BA,101.79849491403883
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,nrmse,BA,0.56977136095326
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,mae,BA,79.8097779564114
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,mape,BA,0.44669939218650345
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,bias,BA,32.95642247101557
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,rel_bias,BA,-0.18445877514512796
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,rmse,BA,92.04107641969517
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,nrmse,BA,0.5151585926642271
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,mae,BA,73.91944276583622
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,mape,BA,0.4137308861114489
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,bias,BA,10.40763392135775
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,rel_bias,BA,-0.0582520571515594
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,rmse,QMD,10.547392995821237
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,nrmse,QMD,0.772333986036617
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,mae,QMD,8.984606799776538
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,mape,QMD,0.6578987988209323
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,bias,QMD,6.220199480240627
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,rel_bias,QMD,-0.4554747756550322
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,rmse,QMD,12.533872039302198
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,nrmse,QMD,0.9177941275557298
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,mae,QMD,10.91345673109939
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,mape,QMD,0.7991390424067399
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,bias,QMD,8.875933236330258
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,rel_bias,QMD,-0.6499411654544197
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,rmse,QMD,12.256915806004258
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,nrmse,QMD,0.7567535995595062
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,mae,QMD,10.322426443107704
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,mape,QMD,0.6373163926918199
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,bias,QMD,6.491049596433747
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,rel_bias,QMD,-0.4007635546141412
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,rmse,QMD,21.120885475992697
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,nrmse,QMD,1.3040234886831705
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,mae,QMD,18.932284958597762
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,mape,QMD,1.1688972182779287
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,bias,QMD,17.091583828190437
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,rel_bias,QMD,-1.055250585781144
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,rmse,QMD,9.42547815103421
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,nrmse,QMD,0.7885765224271917
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,mae,QMD,8.068162479088238
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,mape,QMD,0.6750175861835553
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,bias,QMD,6.254818085850045
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,rel_bias,QMD,-0.523305302449099
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,rmse,QMD,9.983655510439537
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,nrmse,QMD,0.8352760695402629
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,mae,QMD,8.711579095713725
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,mape,QMD,0.7288486205226169
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,bias,QMD,6.590434617141725
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,rel_bias,QMD,-0.5513844420825649
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,rmse,QMD,10.234391533462217
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,nrmse,QMD,0.8838014850149684
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,mae,QMD,8.244183911755721
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,mape,QMD,0.7119350437320374
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,bias,QMD,3.8704337059156586
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,rel_bias,QMD,-0.3342353129402947
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,rmse,QMD,9.295809657285355
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,nrmse,QMD,0.8027492746064591
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,mae,QMD,6.994861222437696
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,mape,QMD,0.6040484884373684
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,bias,QMD,2.1045755414108878
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,rel_bias,QMD,-0.18174280148884345
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,rmse,QMD,14.412309267033127
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,nrmse,QMD,1.1592766785076074
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,mae,QMD,13.173892079979463
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,mape,QMD,1.0596626515939422
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,bias,QMD,12.581078326695376
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,rel_bias,QMD,-1.0119787484700482
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,rmse,QMD,18.121962500673206
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,nrmse,QMD,1.4576684490024523
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,mae,QMD,17.14078284688554
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,mape,QMD,1.378745726141929
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,bias,QMD,16.769994196202866
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,rel_bias,QMD,-1.3489207600363955
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,rmse,QMD,14.264978734976296
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,nrmse,QMD,1.186223254470619
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,mae,QMD,12.457396649828862
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,mape,QMD,1.0359113652205478
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,bias,QMD,10.789433031965482
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,rel_bias,QMD,-0.8972096350687031
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,rmse,QMD,13.782301629203971
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,nrmse,QMD,1.1460855986139131
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,mae,QMD,12.056417898180676
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,mape,QMD,1.0025674445186241
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,bias,QMD,10.509312521468596
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,rel_bias,QMD,-0.8739158419422642
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,rmse,QMD,15.48354869599049
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,nrmse,QMD,1.2369239934180465
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,mae,QMD,14.294735150753699
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,mape,QMD,1.1419540335803162
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,bias,QMD,13.967084968618993
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,rel_bias,QMD,-1.1157792606204742
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,rmse,QMD,25.057185522927767
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,nrmse,QMD,2.0017267739702733
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,mae,QMD,24.231393652732123
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,mape,QMD,1.9357572861048036
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,bias,QMD,24.231393652732123
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,rel_bias,QMD,-1.9357572861048036
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,rmse,QMD,10.398320035661898
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,nrmse,QMD,0.5535617675828209
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,mae,QMD,7.524820164177469
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,mape,QMD,0.40058901212303216
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,bias,QMD,1.3374922536059688
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,rel_bias,QMD,-0.07120232628878902
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,rmse,QMD,11.81297309650416
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,nrmse,QMD,0.628871802876079
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,mae,QMD,9.607057691754472
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,mape,QMD,0.5114383687825416
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,bias,QMD,5.376522081921949
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,rel_bias,QMD,-0.2862228760905157
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,rmse,QMD,17.570511213502947
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,nrmse,QMD,1.1893456790365091
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,mae,QMD,16.167492069900348
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,mape,QMD,1.0943754908744894
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,bias,QMD,-16.167051812613703
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,rel_bias,QMD,1.0943456899145074
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,rmse,QMD,5.954535387665387
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,nrmse,QMD,0.40306174635074316
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,mae,QMD,4.32722648820713
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,mape,QMD,0.2929094130173252
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,bias,QMD,0.2589844966981588
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,rel_bias,QMD,-0.017530627785529947
sentinel,Coast Range,Cascades,unweighted,ElasticNet,rmse,QMD,8.031727752971069
sentinel,Coast Range,Cascades,unweighted,ElasticNet,nrmse,QMD,0.4958864843279261
sentinel,Coast Range,Cascades,unweighted,ElasticNet,mae,QMD,6.198342678245377
sentinel,Coast Range,Cascades,unweighted,ElasticNet,mape,QMD,0.38269155204343663
sentinel,Coast Range,Cascades,unweighted,ElasticNet,bias,QMD,2.1264804927052325
sentinel,Coast Range,Cascades,unweighted,ElasticNet,rel_bias,QMD,-0.1312909212005399
sentinel,Coast Range,Cascades,weighted,ElasticNet,rmse,QMD,7.811792291045293
sentinel,Coast Range,Cascades,weighted,ElasticNet,nrmse,QMD,0.4823074604431752
sentinel,Coast Range,Cascades,weighted,ElasticNet,mae,QMD,5.576486024633394
sentinel,Coast Range,Cascades,weighted,ElasticNet,mape,QMD,0.3442975328236611
sentinel,Coast Range,Cascades,weighted,ElasticNet,bias,QMD,-0.03813150722520664
sentinel,Coast Range,Cascades,weighted,ElasticNet,rel_bias,QMD,0.002354275398968537
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,rmse,QMD,6.772242907987863
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,nrmse,QMD,0.5665953149366011
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,mae,QMD,5.200810397007486
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,mape,QMD,0.4351224320885342
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,bias,QMD,-3.090889387932256
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,rel_bias,QMD,0.2585972579518723
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,rmse,QMD,5.640866718478891
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,nrmse,QMD,0.4719394590973917
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,mae,QMD,4.34862921579475
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,mape,QMD,0.36382524571874775
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,bias,QMD,0.30359544561369717
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,rel_bias,QMD,-0.025400116247737935
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,rmse,QMD,10.622106605787145
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,nrmse,QMD,0.9172830218081516
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,mae,QMD,8.858239530680338
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,mape,QMD,0.7649624529446856
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,bias,QMD,5.769910146369632
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,rel_bias,QMD,-0.49826656905701827
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,rmse,QMD,9.220426015003365
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,nrmse,QMD,0.7962394420700717
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,mae,QMD,5.6983792227791215
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,mape,QMD,0.4920894420351445
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,bias,QMD,-1.7210647051910244
sentinel,Klamath Mountains,Cascades,weighted,ElasticNet,rel_bias,QMD,0.14862432586064123
sentinel,North Cascades,Cascades,unweighted,ElasticNet,rmse,QMD,6.877365029047082
sentinel,North Cascades,Cascades,unweighted,ElasticNet,nrmse,QMD,0.5531916322386361
sentinel,North Cascades,Cascades,unweighted,ElasticNet,mae,QMD,4.612224815321475
sentinel,North Cascades,Cascades,unweighted,ElasticNet,mape,QMD,0.37099152990469564
sentinel,North Cascades,Cascades,unweighted,ElasticNet,bias,QMD,-2.2057086558202537
sentinel,North Cascades,Cascades,unweighted,ElasticNet,rel_bias,QMD,0.17741963185065376
sentinel,North Cascades,Cascades,weighted,ElasticNet,rmse,QMD,6.878180452957236
sentinel,North Cascades,Cascades,weighted,ElasticNet,nrmse,QMD,0.5532572221385351
sentinel,North Cascades,Cascades,weighted,ElasticNet,mae,QMD,4.60011467453189
sentinel,North Cascades,Cascades,weighted,ElasticNet,mape,QMD,0.370017431754934
sentinel,North Cascades,Cascades,weighted,ElasticNet,bias,QMD,-2.1278112411240824
sentinel,North Cascades,Cascades,weighted,ElasticNet,rel_bias,QMD,0.17115383124228972
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,rmse,QMD,15.251650660926312
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,nrmse,QMD,1.26827126904112
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,mae,QMD,11.95697510224602
sentinel,Northern Rockies,Cascades,unweighted,ElasticNet,mape,QMD,0.9942981467356533
