uuid,lidar_year,num_returns,strat0_return-proportion,strat1_return-proportion,strat2_return-proportion,strat3_return-proportion,strat4_return-proportion,strat5_return-proportion,skewness,kurtosis,strat0_intensity-median,strat1_intensity-median,strat2_intensity-median,strat3_intensity-median,strat4_intensity-median,strat5_intensity-median,height_05-percentile,height_25-percentile,height_50-percentile,height_75-percentile,height_95_percentile,height_max,cover,lidar_acq,potential_volume,stddev_height,surface_area_ratio,surface_volume,surface_volume_ratio,aspect,elevation,overall_curvature,plan_curvature,profile_curvature,slope,solar_radiation_index
7ebf53e5,2008,3739,0.01257,0.002675,0.139877,0.054827,0.08291,0.682268,-0.637286,2.0382279999999997,8.0,7.5,35.0,65.0,21.0,51.0,5.4079999999999995,23.6,40.66,49.610001,55.131001,61.119999,98.475528,or-south-coast_2008,5694.0,13.400762557983398,9.318399429321287,3815.477294921875,0.6711480021476746,200.4295959472656,576.510986328125,1.7972999811172483,-0.5281999707221985,0.10409999638795853,25.63599967956543,1.7749999761581419
7edb4daa,2002,245,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clallam-county_2001-2002,0.0,0.0,1.0,0.0,,191.98069763183597,314.131591796875,12.044400215148926,-4.1300997734069815,5.18720006942749,18.07570075988769,1.6489000320434568
7edea8fd,2015,19988,0.290574,0.084701,0.054633,0.109866,0.124375,0.281319,0.376746,1.536016,22737.0,20129.0,10257.0,7801.5,8009.5,7682.0,0.0,0.0,11.43,31.83,41.406502,47.779999,62.472483,upper-rogue_2015,4192.0,12.242088317871096,5.334572792053223,1000.572265625,0.2857680022716522,209.1051025390625,1602.261474609375,-0.1607999950647354,0.13770000636577606,-0.10260000079870224,5.230100154876709,1.7792999744415283
7ee97d0a,2014,4869,0.705278,0.024030000000000003,0.147258,0.030807,0.0,0.0,1.7307139999999999,4.9138910000000005,506.0,204.0,54.0,78.0,55.5,-9999.0,0.0,0.0,0.0,2.53,8.866,14.62,27.069213,colockum_2014,961.5,2.507187843322754,2.31288480758667,140.90663146972656,0.1495569944381714,54.19554901123047,1271.1329345703125,0.2251999974250793,-0.12155000120401382,0.14249999821186066,6.606949806213379,1.627400040626526
7eef729a,2012,5917,0.133683,0.049518,0.10191,0.22241,0.199256,0.23931,0.193099,1.812368,36.0,30.0,24.0,36.0,41.0,80.0,0.0,6.01,16.389999,29.32,39.371998,45.310001,81.679905,rogue-river_2012,4113.5,10.958484649658203,7.32503604888916,2416.674072265625,0.5870814919471741,194.5838928222656,707.9607543945312,-7.599800109863281,1.7568000555038452,-6.539700031280518,32.835098266601555,1.9737999439239504
7eefe4ab,2009,2853,0.023134,0.004557,0.010866,0.094637,0.760603,0.10375,-2.1139900000000003,8.726768,9.0,6.0,4.0,15.0,14.0,92.0,12.65,22.440001,25.549999,28.1,31.02,34.759998,97.230985,lewis-county_2009,3258.5,2.5224454402923584,3.024372100830078,2616.00146484375,0.8123705387115479,92.1398468017578,907.98876953125,6.443600177764893,-1.9688000679016116,4.686949729919434,32.67169952392578,1.5823999643325806
7eff058e,2013,6288,0.01145,0.003022,0.185433,0.795006,0.0,0.0,-1.216061,7.113605000000001,8.0,10.0,29.0,135.0,122.0,-9999.0,7.6335,10.4,11.89,13.31,15.552999999999999,18.57,98.552799,olympic-peninsula_2013,1703.5,1.694824457168579,2.4348840713500977,1273.129150390625,0.7491090297698975,200.50689697265625,648.7557983398438,0.6976499557495117,0.9517999887466432,0.6771500110626221,28.9867000579834,1.89520001411438
7f0eaf2d,2002,333,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puget-sound-lowlands_2002,0.0,0.0,1.0,0.0,,124.65675354003906,317.615234375,-2.485150098800659,1.6243000030517578,-1.2968000173568726,30.55830001831055,1.788450002670288
7f0eaf2d,2015,9943,0.048275,0.009655,0.018304,0.088907,0.347078,0.478729,-1.082667,4.091114,10.0,11.5,13.0,14.5,15.0,28.0,0.171,23.290001,29.68,33.77,40.758999,49.189999,94.20698,hood-canal_2015,4258.5,5.085116386413574,3.8366003036499023,3282.482421875,0.7680655121803284,133.10205078125,314.9794921875,8.327099800109862,-4.997550010681152,3.836549997329712,20.73390007019043,1.7571499347686768
7f10d2b3,2008,3119,0.1353,0.327669,0.08849,0.016672,0.0,0.0,2.048069,8.586616000000001,162.5,147.0,109.0,67.5,86.5,-9999.0,0.0,0.55,1.55,2.93,6.521,15.23,53.70311,or-south-coast_2008,649.0,1.5828884840011597,1.679211974143982,236.0464324951172,0.3992509841918945,78.92489624023438,36.704200744628906,-2.752200126647949,0.62295001745224,-2.1145999431610107,16.338850021362305,1.679800033569336
7f2122f8,2008,9506,0.020303,0.016411000000000002,0.021881,0.07248099999999999,0.098359,0.764359,-1.180526,3.591731,28.0,69.5,22.0,24.5,18.0,41.0,6.305,32.689999,41.310001,46.810001,52.0,57.52,96.328635,or-south-coast_2008,5560.0,6.116307258605957,4.272804260253906,4453.95263671875,0.8251819610595703,296.54107666015625,689.5362548828125,0.4301000833511353,-0.020600005984306332,0.2984499633312225,38.81005096435547,1.3118500709533691
7f2393b3,2013,3245,0.638213,0.355008,0.0,0.0,0.0,0.0,3.671795,26.692532,115.0,126.0,7.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.24,0.54,2.67,0.677966,tulalip_2013,67.5,0.14697051048278809,1.0407860279083252,17.050647735595707,0.2572050094604492,248.57879638671875,443.139892578125,0.2766000032424927,0.1227000057697296,-0.17649999260902405,27.358600616455078,1.7176499366760254
7f2393b3,2016,4503,0.866533,0.12525,0.0,0.0,0.0,0.0,4.18007,22.718359,49666.0,37470.0,3565.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.609,2.4,0.821674,wa-western_2016,129.5,0.16370150446891785,1.0577625036239624,7.268077850341798,0.06472600251436234,248.4806060791016,442.9005737304688,0.26069998741149897,0.1489500105381012,-0.15690000355243686,27.619800567626953,1.7178499698638916
7f344c69,2008,6516,0.104819,0.15577,0.188152,0.0,0.0,0.0,0.326658,2.238445,179.0,167.0,106.0,79.0,-9999.0,-9999.0,0.0,1.28,2.76,4.5,6.57,9.63,73.941068,or-south-coast_2008,723.0,1.6552159786224363,2.416656017303467,350.9086608886719,0.4701499938964844,237.0039978027344,134.42929077148438,-0.383899986743927,0.4761000275611877,-0.4889999926090241,24.00774955749512,1.8177499771118164
7f726526,2015,34220,0.040883,0.034307,0.017738,0.13036199999999998,0.532379,0.10412,-0.716434,2.1804360000000003,74.0,18.5,11.0,8.0,15.0,56.0,0.33,13.157499,22.969999,27.27,31.9,41.82,92.481005,wasco_2015,3563.5,4.795807838439941,4.302894592285156,2606.560791015625,0.6974519491195679,77.73760223388672,985.3792724609376,0.43130001425743103,-0.4708999991416931,0.4462000131607056,26.82099914550781,1.565999984741211
7f8c6ab6,2012,3545,0.12186199999999997,0.038646,0.030183,0.229337,0.4440060000000001,0.10409000000000003,-0.634941,2.134817,47.0,68.0,29.0,24.0,21.0,78.0,0.0,12.08,21.469999,26.870001,31.378,35.48,83.949224,hoh-river_2012,3290.0,5.973296642303468,5.991814613342285,2386.943359375,0.7032229900360107,125.90164947509766,154.7095947265625,-5.3667497634887695,2.917699813842773,-2.236500024795532,16.738849639892578,1.6886498928070068
7f9532bd,2016,9195,0.060359,0.201414,0.006852,0.005329,0.154323,0.418271,-0.190385,1.2043549999999998,29011.0,25387.0,14733.0,7087.0,8567.0,11196.0,0.02,1.285,27.879999,33.259998,38.610001,44.779999,73.82273,wa-western_2016,4378.0,12.897808074951172,8.202051162719728,2262.723876953125,0.5168399810791016,54.04495239257813,539.3082275390625,1.78944993019104,-0.5296999812126161,0.456499993801117,11.51919937133789,1.559749960899353
7f95ad65,2008,6356,0.017621,0.010699,0.008968,0.069698,0.094084,0.792794,-1.078351,3.655649,12.5,25.0,12.0,12.0,19.0,52.0,11.61,34.009998,44.369999,49.639999,56.855,64.910004,97.16803,or-south-coast_2008,5721.0,4.647655487060547,4.472163200378418,4602.7275390625,0.8250265121459961,298.2832946777344,172.16156005859375,5.4586501121521,-3.901399850845337,3.451900005340576,31.434200286865234,1.4063500165939329
7f96b14d,2015,39199,0.16538699999999998,0.030358,0.234394,0.38529,0.031812,0.0,0.216739,1.9649900000000002,51.0,26.0,8.0,14.0,19.0,-9999.0,0.0,2.78,8.37,13.54,19.059999,24.690001,80.425521,wasco_2015,2196.5,5.560547828674316,4.028877258300781,1040.4580078125,0.5068345069885254,158.44949340820312,1015.6259155273438,0.6868000030517578,0.04069999977946282,0.2375999987125397,17.141599655151367,1.8479000329971316
7f96b14d,2016,22328,0.057327,0.045906,0.224068,0.412083,0.061627,0.0,0.21072,2.0217009999999997,9238.5,10328.0,22196.0,18341.0,24873.0,-9999.0,0.06,4.16,9.52,14.73,20.459999,25.76,89.676639,mt-adams_2016,2234.0,5.410851955413818,3.9750819206237793,1031.99658203125,0.4958784878253937,153.5386962890625,1018.1876220703124,0.7681999802589417,0.472900003194809,-0.4519999921321869,24.170000076293945,1.875499963760376
7fb2ecfd,2012,7495,0.173849,0.067111,0.029086,0.201734,0.357839,0.152502,-0.35079,1.7280200000000001,6.0,5.0,3.0,2.0,3.0,3.0,0.0,2.705,20.389999,27.215,33.169998,38.5,75.903936,chehalis_2012,3614.5,10.638904571533203,7.92860221862793,2002.2958984375,0.5524089932441711,128.61720275878906,280.68099975585943,0.030550003051757806,0.19164998829364774,-0.34790000319480896,28.63140106201172,1.817699909210205
7fcbbf3c,2016,7744,0.291322,0.038481,0.15186,0.146823,0.194215,0.061854,0.6345069999999999,1.9211060000000002,40666.5,22228.5,7246.0,6556.0,7196.0,15304.0,0.0,0.0,6.67,20.5725,30.488501,34.029999,67.019628,wa-western_2016,3088.0,5.683288097381593,4.867612838745117,1232.0953369140625,0.386478990316391,176.82029724121094,83.17320251464844,-0.0624999962747097,0.07739999890327454,0.09915000200271606,3.0901498794555664,1.6488000154495241
7fe112a7,2015,28340,0.195836,0.044284,0.218878,0.360692,0.025194,0.0,0.37109000000000003,2.2194,9586.0,7954.0,7098.0,6689.0,7921.5,-9999.0,0.0,1.62,7.51,12.93,18.16,28.190001,75.988003,upper-rogue_2015,2084.0,5.137488842010498,4.675889015197754,1081.36474609375,0.5230680108070374,158.26065063476562,1846.561279296875,-0.14875000715255735,-0.06925000250339508,0.009749999269843102,14.952150344848633,1.8694500923156736
8001e09e,2012,4038,0.119861,0.068846,0.023279,0.071322,0.308321,0.39896,-0.754894,2.176212,117.0,96.5,44.5,74.0,58.0,77.0,0.0,16.1325,27.34,32.9575,38.141499,43.34,81.129272,hoh-river_2012,3932.0,9.566436767578123,6.1961822509765625,2796.6630859375,0.693060040473938,117.41325378417969,172.06228637695312,0.451200008392334,-0.2846499979496002,0.20925000309944156,2.459549903869629,1.6852500438690186
80084bdb,2012,2744,0.131924,0.034985,0.089286,0.520044,0.196064,0.0,-0.593258,2.1478029999999997,80.0,87.5,31.0,33.0,71.0,-9999.0,0.0,8.3525,15.195,19.059999,22.67,26.370001,83.309038,hoh-river_2012,2479.0,5.083795547485352,4.4899258613586435,1560.421875,0.631332516670227,168.60235595703125,583.80615234375,-1.7829999923706057,-0.7191500067710876,-1.0384500026702879,23.30630111694336,1.8522500991821291
800b18b6,2012,5851,0.249017,0.147154,0.22509,0.26850100000000005,0.018287,0.0,0.568368,2.6171279999999997,79.0,69.0,22.5,57.0,76.0,-9999.0,0.0,0.15,5.46,10.4,14.245,26.25,60.382841000000006,rogue-river_2012,2138.0,4.071611881256104,4.09885311126709,989.6298828125,0.4130190014839173,24.192501068115234,621.6668090820312,-0.2745499908924103,0.23090000450611115,-0.4210500121116638,29.78380012512207,1.3415000438690186
800b18b6,2015,11209,0.327237,0.172094,0.218218,0.186368,0.009635,0.0,0.863815,3.1287990000000003,24064.0,23040.0,11008.0,11008.0,13568.0,-9999.0,0.0,0.0,1.41,9.23,12.57,27.719999,50.066911,upper-rogue_2015,1491.0,3.6832780838012695,3.2191960811614986,936.1641845703124,0.4156320095062256,26.95624923706055,621.5444946289062,0.08374999463558197,0.1742500066757202,-0.08550000190734862,31.70415115356445,1.315500020980835
800e97be,2014,7632,0.016116,0.022275,0.045729,0.072851,0.096174,0.7283810000000001,-0.828953,2.418198,17.0,28.0,12.0,39.0,48.0,60.0,3.991,27.174999,49.095001,57.619999,63.450001,69.519997,96.160901,lane-county_2014,6773.5,13.798078536987305,9.025978088378906,4894.3564453125,0.7266894578933716,163.1848602294922,175.845947265625,0.8730500340461731,-1.1486499309539795,-0.45169997215271,37.68835067749024,1.4025499820709229
801aa09b,2014,5786,0.049257,0.020221,0.016073,0.063775,0.105773,0.726927,-0.5598770000000001,2.987746,86.0,62.0,12.0,31.0,64.0,86.0,0.15,28.545,37.974998,46.735001,60.2575,72.900002,93.052195,lane-county_2014,5594.0,10.247400283813477,5.8505311012268075,4084.25048828125,0.6711660027503967,40.66985321044922,310.5841979980469,16.453948974609375,-7.463550090789795,8.427499771118164,23.42475128173828,1.454699993133545
803321a2,2002,429,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puget-sound-lowlands_2002,0.0,0.0,1.0,0.0,,76.40234375,424.8814086914063,-12.449049949645994,5.803150177001952,-5.259650230407715,41.41754913330078,1.1133500337600708
803321a2,2003,243,0.238683,0.074074,0.074074,0.127572,0.242798,0.193416,0.129146,1.468293,66.0,85.0,89.5,55.0,62.0,46.0,0.0,0.325,16.469998999999998,27.764999,36.073997,41.75,68.72428000000001,lewis-county_2003,3451.388671875,8.387360572814941,4.965835094451903,1769.7188720703125,0.4867590069770813,97.9552001953125,434.9616088867188,-8.113900184631348,4.622550010681152,-2.832249879837036,45.10700225830078,1.1011999845504759
803321a2,2009,4904,0.056892,0.092985,0.089519,0.20106,0.218801,0.149062,0.370789,1.831704,76.0,97.0,87.5,72.0,59.0,58.0,0.08,3.27,13.63,25.872501,35.8685,45.459999,85.012235,lewis-county_2009,3851.5,9.429646492004396,6.517035484313965,1752.288330078125,0.4555895030498505,76.41325378417969,427.5682373046875,-5.446099758148193,4.051449775695802,-3.412849903106689,32.778152465820305,1.2496500015258791
803321a2,2011,7983,0.071276,0.071527,0.09182,0.177878,0.272579,0.205687,-0.018537,1.6926709999999998,37.0,41.0,18.0,26.0,23.0,23.0,0.0,4.81,18.51,28.564999,36.729,44.98,85.719654,thurston_2011,3989.0,11.51920223236084,7.736299991607666,1764.0537109375,0.4422299861907959,34.322998046875,424.150146484375,-4.153949737548828,2.1358499526977544,-1.7822999954223633,31.2510986328125,1.272900104522705
803321a2,2011,7983,0.071276,0.071527,0.09182,0.177878,0.272579,0.205687,-0.018537,1.6926709999999998,37.0,41.0,18.0,26.0,23.0,23.0,0.0,4.81,18.51,28.564999,36.729,44.98,85.719654,thurston_2011,3989.0,11.51920223236084,7.736299991607666,1764.0537109375,0.4422299861907959,196.27545166015625,427.4329528808594,-6.205349922180176,0.1216999888420105,-3.196949958801269,37.00344848632813,1.371749997138977
803321a2,2011,7983,0.071276,0.071527,0.09182,0.177878,0.272579,0.205687,-0.018537,1.6926709999999998,37.0,41.0,18.0,26.0,23.0,23.0,0.0,4.81,18.51,28.564999,36.729,44.98,85.719654,thurston_2011,3991.0,9.143428802490234,6.462759971618652,1935.166259765625,0.480666995048523,34.322998046875,424.150146484375,-4.153949737548828,2.1358499526977544,-1.7822999954223633,31.2510986328125,1.272900104522705
803321a2,2011,7983,0.071276,0.071527,0.09182,0.177878,0.272579,0.205687,-0.018537,1.6926709999999998,37.0,41.0,18.0,26.0,23.0,23.0,0.0,4.81,18.51,28.564999,36.729,44.98,85.719654,thurston_2011,3991.0,9.143428802490234,6.462759971618652,1935.166259765625,0.480666995048523,196.27545166015625,427.4329528808594,-6.205349922180176,0.1216999888420105,-3.196949958801269,37.00344848632813,1.371749997138977
803321a2,2011,4485,0.187291,0.119509,0.060647,0.138907,0.222297,0.214047,0.172689,1.552654,106.5,108.0,23.0,91.0,30.0,64.0,0.0,0.47,16.34,28.41,37.150002,46.09,69.31995500000001,pierce_2011,3989.0,11.51920223236084,7.736299991607666,1764.0537109375,0.4422299861907959,34.322998046875,424.150146484375,-4.153949737548828,2.1358499526977544,-1.7822999954223633,31.2510986328125,1.272900104522705
803321a2,2011,4485,0.187291,0.119509,0.060647,0.138907,0.222297,0.214047,0.172689,1.552654,106.5,108.0,23.0,91.0,30.0,64.0,0.0,0.47,16.34,28.41,37.150002,46.09,69.31995500000001,pierce_2011,3989.0,11.51920223236084,7.736299991607666,1764.0537109375,0.4422299861907959,196.27545166015625,427.4329528808594,-6.205349922180176,0.1216999888420105,-3.196949958801269,37.00344848632813,1.371749997138977
803321a2,2011,4485,0.187291,0.119509,0.060647,0.138907,0.222297,0.214047,0.172689,1.552654,106.5,108.0,23.0,91.0,30.0,64.0,0.0,0.47,16.34,28.41,37.150002,46.09,69.31995500000001,pierce_2011,3991.0,9.143428802490234,6.462759971618652,1935.166259765625,0.480666995048523,34.322998046875,424.150146484375,-4.153949737548828,2.1358499526977544,-1.7822999954223633,31.2510986328125,1.272900104522705
803321a2,2011,4485,0.187291,0.119509,0.060647,0.138907,0.222297,0.214047,0.172689,1.552654,106.5,108.0,23.0,91.0,30.0,64.0,0.0,0.47,16.34,28.41,37.150002,46.09,69.31995500000001,pierce_2011,3991.0,9.143428802490234,6.462759971618652,1935.166259765625,0.480666995048523,196.27545166015625,427.4329528808594,-6.205349922180176,0.1216999888420105,-3.196949958801269,37.00344848632813,1.371749997138977
80396c90,2002,464,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puget-sound-lowlands_2002,0.0,0.0,1.0,0.0,,247.06280517578125,290.826416015625,-6.121150016784668,1.6826999187469482,-3.089400291442871,36.04505157470703,1.677299976348877
80396c90,2011,3422,0.052601,0.039158,0.035067,0.014611,0.12448900000000003,0.63647,-0.743075,2.135316,17.0,24.0,21.0,18.0,14.0,31.0,0.071,21.200001,34.695,42.610001,48.470001,53.099998,90.824079,thurston_2011,4979.5,6.730643272399902,5.203267574310303,3992.89013671875,0.7840465307235718,296.2982177734375,275.30889892578125,-2.9874000549316406,-0.039549998939037316,0.3587999939918518,41.90685272216797,1.2469500303268433
80396c90,2016,20266,0.043768,0.090447,0.005773,0.023784,0.095875,0.699102,-0.9885709999999999,2.61915,3417.0,1507.0,1140.0,1487.0,2965.5,6870.0,0.19,26.27,37.84,43.790001,49.43,55.57,86.578506,wa-western_2016,5186.5,7.06254768371582,4.688681602478027,4297.42919921875,0.8151174783706665,284.1091003417969,271.11297607421875,-0.7239500284194946,0.0832500010728836,-0.5224499702453613,24.955551147460934,1.549350023269653
804b36f8,2006,2680,0.01194,0.003731,0.03806,0.8940299999999999,0.051119,0.0,-1.189054,7.5676820000000005,8.5,9.0,9.0,50.5,37.0,-9999.0,9.767501,13.57,15.36,17.15,20.0105,24.98,98.432836,north-puget_2006,2105.422607421875,2.1941049098968506,2.32686448097229,1588.4873046875,0.7614275217056274,162.2906951904297,702.7911376953125,4.3303003311157235,-1.6939499378204346,2.9286000728607178,25.747249603271484,1.288349986076355
804b36f8,2016,15856,0.031155,0.006244,0.008956,0.5899340000000001,0.36081,0.001829,-1.368349,6.493646,4372.0,3464.0,3202.0,4074.0,12776.0,6244.0,10.56,15.86,18.629999,21.26,25.030001,31.91,96.260091,wa-western_2016,2897.5,3.0133638381958012,2.773235559463501,2105.88671875,0.7389155030250549,182.8677062988281,692.7650756835938,-0.019099950790405273,0.06149999797344208,-0.09080001711845398,13.829000473022461,1.479200005531311
804efbcd,2014,14920,0.031971,0.0313,0.033645999999999995,0.032909,0.095107,0.698861,-0.908775,2.687322,38.0,26.0,16.0,19.0,14.0,86.0,0.67,25.74,36.32,41.48,50.230499,57.099998,93.672922,lane-county_2014,5620.5,9.634525299072266,7.309693813323975,3889.048828125,0.6900194883346558,250.3706970214844,273.45388793945307,-1.426699995994568,0.17659999430179596,-0.9753999710083008,39.66469955444336,1.6958999633789062
805e6259,2014,4700,0.977447,0.015957,0.000851,0.0,0.0,0.0,18.424917999999998,443.11281900000006,232.0,66.0,22.0,13.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,7.95,0.659574,colockum_2014,10.31269073486328,0.007505000103265047,1.0108414888381958,0.3097645044326782,0.031436998397111886,282.8157043457031,1379.0555419921875,-0.0034999996423721318,0.08094999939203262,0.05065000057220459,2.313499927520752,1.672100067138672
807a7b9e,2008,4349,0.017245,0.017705000000000002,0.105542,0.170844,0.013796,0.596689,-0.328106,1.47091,17.0,26.0,50.0,64.0,80.0,42.0,2.16,11.57,38.540001,46.610001,53.436001,58.23,96.504944,or-south-coast_2008,5496.0,5.892086982727051,3.697273969650269,4386.50048828125,0.7767120003700256,55.89889907836914,422.340087890625,-4.008699893951416,0.302700012922287,-0.9585999846458436,25.923099517822266,1.4895999431610107
808cc83b,2013,13530,0.020621,0.058241,0.065262,0.250259,0.187066,0.334146,0.016081,1.791481,35.0,42.0,45.0,27.0,58.0,91.0,0.8,11.6425,21.215,35.337502,44.16,49.93,92.113821,tulalip_2013,4324.0,10.55002212524414,6.730304718017577,2400.314208984375,0.5532724857330322,138.77670288085938,427.5850524902344,-4.650350093841553,0.4588499963283539,-1.2164499759674072,19.066450119018555,1.610100030899048
809025a3,2015,22233,0.19561,0.021859,0.047002,0.177754,0.315297,0.208879,-0.119039,1.84828,12689.0,2547.5,4225.0,3827.0,3874.0,5633.0,0.0,4.87,20.860001,28.469999,38.43,48.580002,78.253047,upper-rogue_2015,3423.0,9.048928260803224,6.282835006713867,2130.77099609375,0.618960976600647,237.86544799804688,1337.320556640625,-0.08609999716281891,-0.07959999889135361,-0.06845000386238098,20.01285171508789,1.8133499622344968
809d1958,2015,11530,0.16964400000000002,0.08621000000000001,0.075629,0.155507,0.18118,0.243365,0.4213,1.933517,140.0,150.0,137.5,98.5,63.0,134.0,0.0,1.24,15.809999,29.57,42.650002,53.380001,74.414571,klickitat_2015,4781.5,13.12977409362793,7.26446533203125,1484.0379638671875,0.3159475028514862,139.0550537109375,1271.77685546875,-1.7773500680923462,0.4821999967098236,-1.5640499591827393,14.601200103759766,1.7936499118804932
80a2ec62,2016,12722,0.050778,0.112089,0.042053,0.202562,0.14871900000000002,0.080805,0.776978,2.24864,17133.5,17864.0,26680.5,6765.0,8654.0,8805.0,0.14,1.87,3.87,18.827499,32.400002,38.549999,83.71325300000002,wa-western_2016,2409.0,4.66558313369751,3.306986093521118,372.5749816894531,0.18311500549316406,194.7051544189453,291.8020935058594,1.2177000045776367,-0.37185001373291016,0.9366500377655028,5.820699691772461,1.731600046157837
80a37958,2013,5241,0.062774,0.057432,0.006869,0.043503,0.5676399999999999,0.253578,-1.493666,4.110427,25.0,29.0,7.0,6.5,21.0,77.0,0.0,22.33,26.85,30.030001,33.639999,39.580002,87.979393,tulalip_2013,3612.0,3.5187015533447266,3.607487440109253,2883.93408203125,0.778146505355835,167.43804931640625,215.75259399414062,-4.044449806213379,1.440250039100647,-2.1772499084472656,28.88465118408203,1.4893999099731443
80a37958,2016,14028,0.066724,0.048902,0.001568,0.030011000000000006,0.510479,0.338537,-1.6528669999999999,4.689181,9573.5,7998.0,5387.0,4995.5,5624.0,13210.0,0.0,24.1,28.045,31.110001,34.8965,40.82,88.437411,wa-western_2016,3787.0,3.5871710777282715,3.865380048751831,3056.2734375,0.78284752368927,323.41290283203125,214.9050445556641,0.056200001388788216,-0.03869999945163727,0.2198999971151352,10.971250534057617,1.5425500869750977
80a942ca,2015,36588,0.05141,0.028397,0.242183,0.149667,0.113261,0.299688,0.384864,1.607134,2196.0,2594.0,5626.0,5857.0,5185.0,4977.0,0.13,6.17,11.88,32.98,40.57,47.360001,92.019241,upper-umpqua_2015,4305.5,12.983657836914062,7.605624198913574,2010.735595703125,0.5775269865989685,268.5419921875,1124.774658203125,-1.1438000202178955,-0.029799999669194218,-0.29670000076293945,26.006000518798828,1.6524000167846682
80bab484,2006,7273,0.173656,0.028461,0.146844,0.500069,0.119208,0.0,-0.268527,1.964319,25.0,10.0,16.0,18.0,28.0,-9999.0,0.0,6.4,12.47,17.26,22.104,27.5,79.788258,ahtanum_2006,2483.0,5.902539253234862,3.951449871063232,1424.337646484375,0.5924680233001709,223.8388519287109,1648.209228515625,0.267549991607666,-0.3418499827384949,0.29965001344680786,18.447200775146484,1.8169500827789309
80c1c767,2016,13540,0.033087,0.014476,0.032053,0.59712,0.317799,0.0,-1.207307,4.898704,7261.5,6814.0,4909.5,7163.0,11529.0,-9999.0,3.228,14.64,17.92,20.799999,24.450001,29.799999,95.243722,wa-western_2016,2735.0,3.08125114440918,3.071258544921875,2090.8154296875,0.7609845399856567,21.34235000610352,659.96728515625,-4.206200122833252,2.6447999477386475,-1.6824500560760498,34.23469924926758,1.1488499641418457
80c25cf8,2015,68004,0.060246,0.024807,0.232222,0.158755,0.178269,0.234119,0.6103890000000001,2.281901,2514.0,2338.0,5987.0,6626.0,4769.0,5201.0,0.0,6.02,14.07,29.25,42.938499,58.93,91.494618,upper-rogue_2015,4587.5,10.75814437866211,6.096098899841309,1620.4659423828125,0.4530420005321503,56.57310104370117,1051.8599853515623,-1.4464000463485718,0.4115000069141388,-2.009999990463257,33.533401489257805,1.3983999490737915
80c46ebf,2009,15681,0.163638,0.123143,0.14845999999999998,0.452586,0.0,0.0,0.021879,1.426886,124.0,73.0,63.0,34.0,52.0,-9999.0,0.0,0.86,8.61,14.2,17.110001,19.08,71.32198199999998,willamette-valley_2009,1790.0,6.072166919708253,3.839986085891724,736.3814697265625,0.4306319952011109,116.4687042236328,320.75,-1.954349994659424,0.35189998149871826,-1.1017500162124634,4.889649868011475,1.7232000827789309
80c46ebf,2014,25690,0.091203,0.037563,0.130712,0.071935,0.0826,0.442546,0.185255,1.429397,59.0,54.0,38.0,30.0,29.0,22.0,0.0,4.2925,23.26,45.9575,56.16,62.41,87.12339399999998,lane-county_2014,5871.0,20.329559326171875,9.178646087646484,2225.0498046875,0.36197298765182495,288.3939208984375,1051.472412109375,-2.451850175857544,0.374750018119812,-1.2434000968933103,16.291900634765625,1.6729999780654907
80c46ebf,2016,26174,0.04749,0.042752,0.155383,0.093108,0.07431,0.440513,0.20946900000000002,1.448114,21534.0,18915.0,13095.0,12222.0,8192.0,4947.0,0.16,5.32,21.994999,45.099998,55.380001,63.07,90.975777,mckenzie-river_2016,5939.0,19.12938690185547,8.743799209594728,2638.79736328125,0.4455170035362244,225.4222412109375,1053.482421875,-0.8253999948501587,-0.3255000114440918,-1.006749987602234,13.762100219726562,1.6978499889373782
80c75ac0,2008,8156,0.037641,0.01643,0.015694,0.037151,0.08177999999999999,0.791687,-1.706543,5.135574,22.0,17.0,15.5,18.0,14.0,45.0,0.7725,31.51,35.810001,39.419998,43.982498,49.290001,94.592938,or-south-coast_2008,4637.5,3.618149995803833,3.093799114227295,3863.82275390625,0.8462635278701782,194.81704711914062,169.68310546875,5.257800102233887,-3.1663498878479004,0.0966999977827072,23.519500732421875,1.7213000059127808
