TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
Eastern Cascades,North Cascades,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,14.18498247288181
Eastern Cascades,North Cascades,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.4823449621364475
Eastern Cascades,North Cascades,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,8.630786908878461
Eastern Cascades,North Cascades,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.2934805589453064
Eastern Cascades,North Cascades,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-2.8596374567698435
Eastern Cascades,North Cascades,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.0972388738193057
Klamath Mountains,North Cascades,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,26.00855943492007
Klamath Mountains,North Cascades,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5080975827711658
Klamath Mountains,North Cascades,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,16.209130937243096
Klamath Mountains,North Cascades,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.31665807053414946
Klamath Mountains,North Cascades,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-2.1124099795865643
Klamath Mountains,North Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.041267583740472534
Klamath Mountains,North Cascades,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,24.99773023148629
Klamath Mountains,North Cascades,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.48835024243329117
Klamath Mountains,North Cascades,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,16.036517457573208
Klamath Mountains,North Cascades,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3132859309893412
Klamath Mountains,North Cascades,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-3.004433644475462
Klamath Mountains,North Cascades,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.05869396481470438
Northern Rockies,North Cascades,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,9.171272122505194
Northern Rockies,North Cascades,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.4814101914838136
Northern Rockies,North Cascades,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,6.8692052805326576
Northern Rockies,North Cascades,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.36057216330198116
Northern Rockies,North Cascades,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,0.9580433720190109
Northern Rockies,North Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.050288753513453424
Northern Rockies,North Cascades,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,8.968702675855916
Northern Rockies,North Cascades,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.4707770977540027
Northern Rockies,North Cascades,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,6.145199526186463
Northern Rockies,North Cascades,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.32256830253114
Northern Rockies,North Cascades,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-0.7827403771714606
Northern Rockies,North Cascades,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.041086905919142505
Puget Lowland,North Cascades,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,18.739922857514088
Puget Lowland,North Cascades,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.3991261460525313
Puget Lowland,North Cascades,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,12.659409414825292
Puget Lowland,North Cascades,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.26962231005206
Puget Lowland,North Cascades,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,2.105596936645518
Puget Lowland,North Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.044845370861618536
Puget Lowland,North Cascades,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,18.900366303956833
Puget Lowland,North Cascades,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.40254329856297516
Puget Lowland,North Cascades,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,12.669649808476349
Puget Lowland,North Cascades,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.2698404117423969
Puget Lowland,North Cascades,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-3.7128010780384484
Puget Lowland,North Cascades,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.07907588502921645
Willamette Valley,North Cascades,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,28.98561654584758
Willamette Valley,North Cascades,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.4147692217875028
Willamette Valley,North Cascades,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,17.4437767575615
Willamette Valley,North Cascades,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.24961144777875027
Willamette Valley,North Cascades,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-7.405495277354178
Willamette Valley,North Cascades,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.10596881761272202
Willamette Valley,North Cascades,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,34.131742469938445
Willamette Valley,North Cascades,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.4884076293535285
Willamette Valley,North Cascades,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,20.097851221465458
Willamette Valley,North Cascades,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.2875898843670598
Willamette Valley,North Cascades,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-13.971617223082724
Willamette Valley,North Cascades,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.19992663580451153
Blue Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,11.622092395369144
Blue Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.8532875450033091
Blue Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,7.447090705475263
Blue Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.5467612482605904
Blue Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,2.2273580976792897
Blue Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.1635313899043938
Blue Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,8.296901362054019
Blue Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.6091538729448226
Blue Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,4.421015996285117
Blue Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.32458852997878496
Blue Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-1.7877213187503798
Blue Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.13125350266828079
Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,41.39019760801227
Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7055770474028884
Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,26.96976396164534
Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.45975249032217436
Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-19.027831164905542
Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.32436667877168585
Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,41.436692096065535
Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7063696370858809
Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,26.58343928855944
Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.4531668290321188
Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-21.244800468499292
Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.36215926604625615
Coast Range,Northern Rockies,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,41.251945949144016
Coast Range,Northern Rockies,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.711330248866032
Coast Range,Northern Rockies,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,25.11970668338336
Coast Range,Northern Rockies,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.4331530742467577
Coast Range,Northern Rockies,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-16.008645955750158
Coast Range,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.27604598643056855
Coast Range,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,41.04573587542664
Coast Range,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7077744538682179
Coast Range,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,24.801111661342496
Coast Range,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.42765936307504243
Coast Range,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-17.056652550286206
Coast Range,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.29411734705495235
Eastern Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,18.857290111736287
Eastern Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.6412217217984032
Eastern Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,12.318163329458569
Eastern Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.4188657995240496
Eastern Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-1.2137562146586636
Eastern Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.04127246519490916
Eastern Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,17.79852615601896
Eastern Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.6052196004628131
Eastern Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,10.50238207327566
Eastern Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3571221249769719
Eastern Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-4.217096074052142
Eastern Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.14339778353996066
Klamath Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,38.22111276188043
Klamath Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7466793789071418
Klamath Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,22.821608734560193
Klamath Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.44583800429218173
Klamath Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-16.1011887465122
Klamath Mountains,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.31454933528002554
Klamath Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,36.32059761918983
Klamath Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7095513267965519
Klamath Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,21.08800955132254
Klamath Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.41197078620572075
Klamath Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-15.992842867810017
Klamath Mountains,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.31243271366514735
North Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,25.101132874272277
North Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5999272464518655
North Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,16.933534836174946
North Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.40471834390294226
North Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-7.890361995735177
North Cascades,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.18858284880287846
North Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,24.586541709804813
North Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5876283091133102
North Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,16.13726888642079
North Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.38568726506390644
North Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-9.429791913875132
North Cascades,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.22537584760979382
Puget Lowland,Northern Rockies,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,26.34323327976289
Puget Lowland,Northern Rockies,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5610627777637127
Puget Lowland,Northern Rockies,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,18.428736681171834
Puget Lowland,Northern Rockies,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3924984485847957
Puget Lowland,Northern Rockies,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-7.539068389357874
Puget Lowland,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.16056839368814946
Puget Lowland,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,27.167377818492447
Puget Lowland,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5786155519151536
Puget Lowland,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,18.22545079905807
Puget Lowland,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3881688304059021
Puget Lowland,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-10.961370297091296
Puget Lowland,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.2334571767128978
Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,52.52937059369821
Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7516681981793755
Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,34.6068628775896
Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.49520635731658996
Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-26.951037501926077
Willamette Valley,Northern Rockies,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.38565544511907535
Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,52.30873598152087
Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7485110306839925
Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,34.80576308065347
Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.49805251662831923
Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-27.256027273947133
Willamette Valley,Northern Rockies,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.39001969144084087
Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,9.015594712470355
Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.6619199381011546
Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,5.550846420287481
Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.40754004989194287
Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-2.4184475371593788
Blue Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.17756107002937654
Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,10.1912789717023
Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7482380210359268
Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,6.128121239790105
Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.4499232453414897
Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-5.41788637548465
Blue Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.397778197520287
Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,30.193396692063978
Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5147056288739892
Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,19.465892153543436
Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.33183428696898715
Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-13.127350771537063
Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.22378142489974856
Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,33.39696671631664
Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5693167592741745
Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,21.65760859896202
Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3691963897776832
Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-16.701146347595547
Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.2847037755117863
Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,29.287593424792803
Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.505022263561298
Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,18.821480432719422
Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3245492558518023
Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-2.9372811270242383
Coast Range,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.0506491722269651
Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,30.6480284309686
Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5284810010643023
Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,19.369070705691925
Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3339916595054469
Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-4.8360282914826636
Coast Range,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.08339032569140936
Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,15.664911822491055
Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5326683564350706
Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,9.623900528222167
Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3272503117127352
Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-4.199499672500362
Eastern Cascades,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.1427994369676997
Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,15.211202955199015
Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5172404779140132
Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,9.863833272276702
Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.33540896475072995
Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-5.967968022191106
Eastern Cascades,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.2029342873844581
Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,27.36222381914739
Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5345424769311192
Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,16.704630754475815
Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.32633804762128765
Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-9.694867026399036
Klamath Mountains,Puget Lowland,unweighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.1893968219857452
Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,34.71160477862227
Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.6781183912264698
Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,20.460582610797346
Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.39971350941789785
Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,-15.248546928276696
Klamath Mountains,Puget Lowland,weighted,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.2978923094305505
